date,price,market_cap,volume,cryptocurrency,symbol,percent_change_24h
2025-05-01,3.989,39889882659.87,288455684.5,Polygon,MATIC,-6.642
2025-06-01,4.3393,43393470400.42,869040419.14,Polygon,MATIC,8.7831
2025-07-01,4.3112,43111822073.87,341798328.14,Polygon,MATIC,-0.6491
2025-08-01,3.8461,38460754198.37,792315989.83,Polygon,MATIC,-10.7884
2025-09-01,4.306,43059571069.77,515470852.4,Polygon,MATIC,11.9572
2025-10-01,4.2348,42348009922.64,140127129.15,Polygon,MATIC,-1.6525
2025-11-01,3.8973,38972618376.17,582870036.33,Polygon,MATIC,-7.9706
2025-12-01,4.3129,43129424111.02,95154061.4,Polygon,MATIC,10.666
2026-01-01,4.4594,44593580819.03,857772402.98,Polygon,MATIC,3.3948
2026-02-01,4.5961,45960838216.2,159802205.52,Polygon,MATIC,3.066
2026-03-01,4.4196,44196187485.72,880451514.86,Polygon,MATIC,-3.8395
2026-04-01,4.3147,43146762347.94,115139359.09,Polygon,MATIC,-2.3745
2026-05-01,4.5548,45548020953.1,414812111.98,Polygon,MATIC,5.5653
2026-06-01,3.8572,38571789088.53,632144896.1,Polygon,MATIC,-15.3162
2026-07-01,4.2134,42133936406.78,314385051.94,Polygon,MATIC,9.2351
2026-08-01,3.8344,38343574923.38,355789198.16,Polygon,MATIC,-8.996
2026-09-01,4.1168,41168424969.01,401208956.09,Polygon,MATIC,7.3672
2026-10-01,4.0242,40242419025.51,737778874.14,Polygon,MATIC,-2.2493
2026-11-01,4.4221,44221255921.24,800497990.54,Polygon,MATIC,9.8872
2026-12-01,4.5312,45311516661.14,827293881.99,Polygon,MATIC,2.4655
2014-01-01,9.5079,665555782.22,387724398.12,Litecoin,LTC,0.0
2014-02-01,10.1885,713193586.42,889808672.88,Litecoin,LTC,7.1576
2014-03-01,10.6897,748279960.5,453554197.04,Litecoin,LTC,4.9196
2014-04-01,9.5782,670472716.22,884898486.67,Litecoin,LTC,-10.3981
2014-05-01,10.2485,717396385.37,283656026.4,Litecoin,LTC,6.9986
2014-06-01,10.4295,730064003.67,408623931.08,Litecoin,LTC,1.7658
2014-07-01,10.9942,769591165.17,868270064.07,Litecoin,LTC,5.4142
2014-08-01,9.8773,691411624.22,113752081.06,Litecoin,LTC,-10.1586
2014-09-01,9.4727,663085890.38,969073246.92,Litecoin,LTC,-4.0968
2014-10-01,9.5589,669124511.23,873670381.46,Litecoin,LTC,0.9107
2014-11-01,10.2142,714995148.85,940303439.35,Litecoin,LTC,6.8553
2014-12-01,9.2686,648804919.59,741608999.02,Litecoin,LTC,-9.2574
2015-01-01,11.5444,808107341.16,277125695.03,Litecoin,LTC,24.5532
2015-02-01,11.2369,786585582.75,287481231.3,Litecoin,LTC,-2.6632
2015-03-01,10.0832,705826375.99,265251433.94,Litecoin,LTC,-10.2671
2015-04-01,9.9428,695994166.76,798026295.62,Litecoin,LTC,-1.393
2015-05-01,9.6547,675827049.28,769143601.46,Litecoin,LTC,-2.8976
2015-06-01,11.4838,803868616.71,231845839.45,Litecoin,LTC,18.9459
2015-07-01,10.5782,740477479.99,295155448.05,Litecoin,LTC,-7.8858
2015-08-01,10.3537,724757424.69,396298251.23,Litecoin,LTC,-2.123
2015-09-01,10.6491,745434381.65,94641039.48,Litecoin,LTC,2.8529
2015-10-01,11.0398,772786551.36,625962070.78,Litecoin,LTC,3.6693
2015-11-01,9.8931,692514659.35,825530723.79,Litecoin,LTC,-10.3873
2015-12-01,9.507,665488392.52,421179885.6,Litecoin,LTC,-3.9026
2016-01-01,11.8231,827618629.74,547958444.68,Litecoin,LTC,24.3626
2016-02-01,11.8784,831487541.25,46088599.94,Litecoin,LTC,0.4675
2016-03-01,10.4139,728974515.85,870148426.29,Litecoin,LTC,-12.3289
2016-04-01,10.9795,768564841.35,423145696.69,Litecoin,LTC,5.431
2016-05-01,10.2501,717504045.92,69151407.33,Litecoin,LTC,-6.6437
2016-06-01,10.8937,762559864.22,195763673.95,Litecoin,LTC,6.2795
2016-07-01,11.7463,822238925.32,452325947.44,Litecoin,LTC,7.8261
2016-08-01,11.2247,785731635.8,675923721.56,Litecoin,LTC,-4.44
2016-09-01,10.9321,765247377.99,70202953.32,Litecoin,LTC,-2.607
2016-10-01,10.6326,744279625.37,67960235.73,Litecoin,LTC,-2.74
2016-11-01,11.9469,836284890.37,465185206.02,Litecoin,LTC,12.3617
2016-12-01,10.1943,713600193.35,41966603.21,Litecoin,LTC,-14.6702
2017-01-01,49.9669,3497684918.05,588094049.77,Litecoin,LTC,390.1463
2017-02-01,49.1556,3440893880.06,777711635.49,Litecoin,LTC,-1.6237
2017-03-01,47.7504,3342529463.36,719591903.28,Litecoin,LTC,-2.8587
2017-04-01,46.1497,3230478610.54,248812831.73,Litecoin,LTC,-3.3523
2017-05-01,54.0225,3781578222.4,167971943.25,Litecoin,LTC,17.0594
2017-06-01,53.0318,3712225068.97,341021031.84,Litecoin,LTC,-1.834
2017-07-01,52.568,3679759140.17,888974429.1,Litecoin,LTC,-0.8746
2017-08-01,53.829,3768030756.32,849385695.21,Litecoin,LTC,2.3988
2017-09-01,47.3649,3315540636.92,304531185.17,Litecoin,LTC,-12.0087
2017-10-01,48.9237,3424658423.92,884115082.12,Litecoin,LTC,3.2911
2017-11-01,51.345,3594146876.82,80332648.72,Litecoin,LTC,4.9491
2017-12-01,53.4227,3739589560.42,852172718.67,Litecoin,LTC,4.0467
2018-01-01,24.7184,1730289711.78,757409092.86,Litecoin,LTC,-53.7305
2018-02-01,26.9437,1886056218.17,969323474.81,Litecoin,LTC,9.0023
2018-03-01,25.3232,1772625943.65,709201749.67,Litecoin,LTC,-6.0142
2018-04-01,25.9676,1817733751.65,870038860.34,Litecoin,LTC,2.5447
2018-05-01,23.9634,1677435693.68,596095875.11,Litecoin,LTC,-7.7183
2018-06-01,23.8935,1672544937.99,816653672.78,Litecoin,LTC,-0.2916
2018-07-01,25.6531,1795716850.01,813353958.9,Litecoin,LTC,7.3643
2018-08-01,23.4204,1639428043.89,328336903.89,Litecoin,LTC,-8.7034
2018-09-01,24.2241,1695683978.56,417250884.4,Litecoin,LTC,3.4314
2018-10-01,23.538,1647660471.91,884715795.07,Litecoin,LTC,-2.8321
2018-11-01,27.1684,1901790833.22,173216776.76,Litecoin,LTC,15.4237
2018-12-01,25.6205,1793437016.99,453390750.5,Litecoin,LTC,-5.6975
2019-01-01,27.5604,1929225970.38,24483101.02,Litecoin,LTC,7.5714
2019-02-01,28.8559,2019913868.74,502240752.46,Litecoin,LTC,4.7007
2019-03-01,29.3816,2056712056.36,972000083.85,Litecoin,LTC,1.8218
2019-04-01,32.5874,2281120700.45,94866898.5,Litecoin,LTC,10.911
2019-05-01,32.0831,2245819059.06,732658300.64,Litecoin,LTC,-1.5476
2019-06-01,28.0415,1962902336.56,951993607.53,Litecoin,LTC,-12.5975
2019-07-01,30.5071,2135494520.98,867995730.58,Litecoin,LTC,8.7927
2019-08-01,32.9104,2303731348.72,291724867.84,Litecoin,LTC,7.8781
2019-09-01,30.0495,2103466633.05,317669322.86,Litecoin,LTC,-8.6931
2019-10-01,29.023,2031608483.32,152512358.14,Litecoin,LTC,-3.4162
2019-11-01,28.1345,1969411919.2,870978750.26,Litecoin,LTC,-3.0614
2019-12-01,32.5925,2281476838.7,591270625.24,Litecoin,LTC,15.8456
2020-01-01,33.1965,2323752004.26,234068502.37,Litecoin,LTC,1.853
2020-02-01,34.4321,2410245554.23,913897337.78,Litecoin,LTC,3.7222
2020-03-01,34.5013,2415092335.79,22796005.01,Litecoin,LTC,0.2011
2020-04-01,37.3276,2612930872.07,953938231.9,Litecoin,LTC,8.1918
2020-05-01,31.7895,2225264358.62,187223422.32,Litecoin,LTC,-14.8365
2020-06-01,32.9774,2308416276.43,200357993.2,Litecoin,LTC,3.7367
2020-07-01,38.0871,2666093920.2,777760497.05,Litecoin,LTC,15.4945
2020-08-01,35.3626,2475384447.03,107418866.31,Litecoin,LTC,-7.1531
2020-09-01,35.5602,2489211099.85,887120689.54,Litecoin,LTC,0.5586
2020-10-01,32.4381,2270665493.87,690750441.05,Litecoin,LTC,-8.7797
2020-11-01,34.1609,2391264897.22,50409230.91,Litecoin,LTC,5.3112
2020-12-01,34.3304,2403125183.21,268042860.79,Litecoin,LTC,0.496
2021-01-01,94.0119,6580834837.62,355073012.92,Litecoin,LTC,173.8449
2021-02-01,99.9644,6997506816.05,977478151.72,Litecoin,LTC,6.3316
2021-03-01,107.6371,7534596212.63,297937989.88,Litecoin,LTC,7.6754
2021-04-01,109.5141,7665983571.28,811862266.31,Litecoin,LTC,1.7438
2021-05-01,95.8454,6709180956.81,668748724.85,Litecoin,LTC,-12.4811
2021-06-01,103.194,7223580235.72,864395773.38,Litecoin,LTC,7.6671
2021-07-01,102.1717,7152022215.21,286407643.82,Litecoin,LTC,-0.9906
2021-08-01,95.9973,6719810411.97,134312716.21,Litecoin,LTC,-6.0432
2021-09-01,96.4105,6748737183.79,760359728.74,Litecoin,LTC,0.4305
2021-10-01,90.137,6309587137.61,364751346.74,Litecoin,LTC,-6.5071
2021-11-01,93.3687,6535806734.72,774927641.93,Litecoin,LTC,3.5853
2021-12-01,99.1306,6939142973.65,993149558.06,Litecoin,LTC,6.1712
2022-01-01,56.752,3972641367.75,669047332.79,Litecoin,LTC,-42.7503
2022-02-01,54.4767,3813370127.04,721850748.92,Litecoin,LTC,-4.0092
2022-03-01,57.175,4002250881.01,703701020.17,Litecoin,LTC,4.9531
2022-04-01,61.5865,4311056527.81,619982983.04,Litecoin,LTC,7.7158
2022-05-01,61.7842,4324893285.65,651032466.76,Litecoin,LTC,0.321
2022-06-01,60.4573,4232009390.16,494417696.7,Litecoin,LTC,-2.1477
2022-07-01,58.2311,4076176532.83,220713301.52,Litecoin,LTC,-3.6822
2022-08-01,59.1967,4143766742.83,303411582.35,Litecoin,LTC,1.6582
2022-09-01,57.031,3992167661.57,70451932.52,Litecoin,LTC,-3.6585
2022-10-01,62.076,4345321867.56,779607036.67,Litecoin,LTC,8.8462
2022-11-01,65.3696,4575868526.47,15074151.4,Litecoin,LTC,5.3056
2022-12-01,64.5074,4515516383.27,79577026.14,Litecoin,LTC,-1.3189
2023-01-01,75.7992,5305944011.39,414668894.09,Litecoin,LTC,17.5047
2023-02-01,67.0091,4690638438.28,598795664.67,Litecoin,LTC,-11.5965
2023-03-01,73.5394,5147760473.82,72299546.56,Litecoin,LTC,9.7454
2023-04-01,74.7112,5229787422.78,97344987.05,Litecoin,LTC,1.5934
2023-05-01,66.8871,4682099080.41,925088854.07,Litecoin,LTC,-10.4725
2023-06-01,64.9921,4549447151.69,321487557.96,Litecoin,LTC,-2.8332
2023-07-01,75.7042,5299293213.74,820951305.12,Litecoin,LTC,16.4821
2023-08-01,64.0233,4481629709.15,169729672.66,Litecoin,LTC,-15.4297
2023-09-01,63.7798,4464587230.85,686395851.48,Litecoin,LTC,-0.3803
2023-10-01,74.904,5243283165.3,694698219.63,Litecoin,LTC,17.4416
2023-11-01,64.9091,4543635126.63,602556500.15,Litecoin,LTC,-13.3437
2023-12-01,75.2286,5266004045.71,793117912.23,Litecoin,LTC,15.8985
2024-01-01,76.6215,5363502879.07,758189388.21,Litecoin,LTC,1.8515
2024-02-01,80.7808,5654654689.08,466541717.09,Litecoin,LTC,5.4284
2024-03-01,79.9981,5599864756.26,187973054.81,Litecoin,LTC,-0.9689
2024-04-01,68.7804,4814626257.12,360994037.49,Litecoin,LTC,-14.0225
2024-05-01,80.3794,5626556451.07,403458741.43,Litecoin,LTC,16.8638
2024-06-01,73.4543,5141800171.02,152975944.55,Litecoin,LTC,-8.6155
2024-07-01,73.9443,5176099925.94,168413371.33,Litecoin,LTC,0.6671
2024-08-01,77.5967,5431769543.76,635183595.83,Litecoin,LTC,4.9394
2024-09-01,77.513,5425909398.19,423653371.57,Litecoin,LTC,-0.1079
2024-10-01,77.6789,5437519886.0,780577156.27,Litecoin,LTC,0.214
2024-11-01,68.2322,4776250962.15,466924782.98,Litecoin,LTC,-12.1612
2024-12-01,79.6536,5575755226.88,275979916.58,Litecoin,LTC,16.7392
2025-01-01,74.6149,5223042267.46,791936950.64,Litecoin,LTC,-6.3258
2025-02-01,77.3633,5415429300.89,847628216.54,Litecoin,LTC,3.6834
2025-03-01,74.1866,5193060251.8,544253687.62,Litecoin,LTC,-4.1062
2025-04-01,79.3935,5557541785.39,126824966.79,Litecoin,LTC,7.0186
2025-05-01,76.7078,5369544629.7,43002539.25,Litecoin,LTC,-3.3827
2025-06-01,76.4842,5353896671.54,645065642.19,Litecoin,LTC,-0.2914
2025-07-01,74.9599,5247191553.56,966767850.55,Litecoin,LTC,-1.993
2025-08-01,75.4576,5282035047.42,794719456.3,Litecoin,LTC,0.664
2025-09-01,81.5299,5707091184.59,185066662.14,Litecoin,LTC,8.0472
2025-10-01,80.6164,5643145903.86,872254894.1,Litecoin,LTC,-1.1205
2025-11-01,74.3279,5202955179.86,305038778.45,Litecoin,LTC,-7.8004
2025-12-01,81.6808,5717656877.2,439025772.3,Litecoin,LTC,9.8925
2026-01-01,90.6996,6348971991.85,929860147.25,Litecoin,LTC,11.0415
2026-02-01,79.7224,5580565106.13,320065620.42,Litecoin,LTC,-12.1029
2026-03-01,86.2808,6039659405.78,793386239.03,Litecoin,LTC,8.2267
2026-04-01,93.4789,6543523377.39,646184563.78,Litecoin,LTC,8.3426
2026-05-01,80.8929,5662505399.59,770930892.13,Litecoin,LTC,-13.464
2026-06-01,88.386,6187021522.74,216229303.52,Litecoin,LTC,9.263
2026-07-01,86.8406,6078840929.2,473527015.07,Litecoin,LTC,-1.7485
2026-08-01,81.8028,5726198205.63,429161226.54,Litecoin,LTC,-5.8012
2026-09-01,83.1324,5819269980.55,147548909.28,Litecoin,LTC,1.6254
2026-10-01,88.9077,6223536003.88,121594091.73,Litecoin,LTC,6.947
2026-11-01,92.2787,6459511698.48,38623874.34,Litecoin,LTC,3.7917
2026-12-01,87.8425,6148971906.25,571213591.3,Litecoin,LTC,-4.8075
